,center,left,right,angle,speed
5802,center_2022_04_10_12_46_55_727_brighter.jpg,,,0.15,30.06635
5803,center_2022_04_10_12_46_55_727_dimmmer.jpg,,,0.15,30.06635
5804,center_2022_04_10_12_46_55_795_brighter.jpg,,,0.3,30.07006
5805,center_2022_04_10_12_46_55_795_dimmmer.jpg,,,0.3,30.07006
5806,center_2022_04_10_12_46_55_863_brighter.jpg,,,0.5000001,30.01049
5807,center_2022_04_10_12_46_55_863_dimmmer.jpg,,,0.5000001,30.01049
5808,center_2022_04_10_12_46_55_930_brighter.jpg,,,0.6500001,30.08757
5809,center_2022_04_10_12_46_55_930_dimmmer.jpg,,,0.6500001,30.08757
5810,center_2022_04_10_12_46_56_203_brighter.jpg,,,0.1,29.85845
5811,center_2022_04_10_12_46_56_203_dimmmer.jpg,,,0.1,29.85845
5812,center_2022_04_10_12_46_56_272_brighter.jpg,,,0.25,30.53164
5813,center_2022_04_10_12_46_56_272_dimmmer.jpg,,,0.25,30.53164
5814,center_2022_04_10_12_46_56_340_brighter.jpg,,,0.45,30.08626
5815,center_2022_04_10_12_46_56_340_dimmmer.jpg,,,0.45,30.08626
5816,center_2022_04_10_12_46_56_408_brighter.jpg,,,0.6000001,30.10305
5817,center_2022_04_10_12_46_56_408_dimmmer.jpg,,,0.6000001,30.10305
5818,center_2022_04_10_12_46_56_475_brighter.jpg,,,0.7500002,30.19735
5819,center_2022_04_10_12_46_56_475_dimmmer.jpg,,,0.7500002,30.19735
5820,center_2022_04_10_12_46_56_678_brighter.jpg,,,0.15,30.19003
5821,center_2022_04_10_12_46_56_678_dimmmer.jpg,,,0.15,30.19003
5822,center_2022_04_10_12_46_56_746_brighter.jpg,,,0.3,30.1772
5823,center_2022_04_10_12_46_56_746_dimmmer.jpg,,,0.3,30.1772
5824,center_2022_04_10_12_46_56_814_brighter.jpg,,,0.45,30.15759
5825,center_2022_04_10_12_46_56_814_dimmmer.jpg,,,0.45,30.15759
5826,center_2022_04_10_12_46_56_882_brighter.jpg,,,0.6500001,30.13077
5827,center_2022_04_10_12_46_56_882_dimmmer.jpg,,,0.6500001,30.13077
5828,center_2022_04_10_12_46_56_951_brighter.jpg,,,0.8000001,30.11188
5829,center_2022_04_10_12_46_56_951_dimmmer.jpg,,,0.8000001,30.11188
5830,center_2022_04_10_12_46_57_021_brighter.jpg,,,1.0,30.09409
5831,center_2022_04_10_12_46_57_021_dimmmer.jpg,,,1.0,30.09409
5832,center_2022_04_10_12_46_57_087_brighter.jpg,,,1.0,30.10785
5833,center_2022_04_10_12_46_57_087_dimmmer.jpg,,,1.0,30.10785
5834,center_2022_04_10_12_46_57_159_brighter.jpg,,,1.0,30.12815
5835,center_2022_04_10_12_46_57_159_dimmmer.jpg,,,1.0,30.12815
5836,center_2022_04_10_12_46_57_441_brighter.jpg,,,0.05,30.1908
5837,center_2022_04_10_12_46_57_441_dimmmer.jpg,,,0.05,30.1908
5838,center_2022_04_10_12_46_57_507_brighter.jpg,,,0.2,30.18617
5839,center_2022_04_10_12_46_57_507_dimmmer.jpg,,,0.2,30.18617
5840,center_2022_04_10_12_46_57_575_brighter.jpg,,,0.35,30.16935
5841,center_2022_04_10_12_46_57_575_dimmmer.jpg,,,0.35,30.16935
5842,center_2022_04_10_12_46_57_715_brighter.jpg,,,0.1,30.19005
5843,center_2022_04_10_12_46_57_715_dimmmer.jpg,,,0.1,30.19005
5844,center_2022_04_10_12_46_57_787_brighter.jpg,,,0.3,30.17324
5845,center_2022_04_10_12_46_57_787_dimmmer.jpg,,,0.3,30.17324
5846,center_2022_04_10_12_46_57_859_brighter.jpg,,,0.5000001,30.14792
5847,center_2022_04_10_12_46_57_859_dimmmer.jpg,,,0.5000001,30.14792
5848,center_2022_04_10_12_46_57_925_brighter.jpg,,,0.6500001,30.12894
5849,center_2022_04_10_12_46_57_925_dimmmer.jpg,,,0.6500001,30.12894
5850,center_2022_04_10_12_46_57_992_brighter.jpg,,,0.8000001,30.1112
5851,center_2022_04_10_12_46_57_992_dimmmer.jpg,,,0.8000001,30.1112
5852,center_2022_04_10_12_46_58_339_brighter.jpg,,,0.2,30.18324
5853,center_2022_04_10_12_46_58_339_dimmmer.jpg,,,0.2,30.18324
5854,center_2022_04_10_12_46_58_409_brighter.jpg,,,0.35,30.1663
5855,center_2022_04_10_12_46_58_409_dimmmer.jpg,,,0.35,30.1663
5856,center_2022_04_10_12_46_59_243_brighter.jpg,,,0.15,30.18418
5857,center_2022_04_10_12_46_59_243_dimmmer.jpg,,,0.15,30.18418
5858,center_2022_04_10_12_47_00_002_brighter.jpg,,,0.15,30.18421
5859,center_2022_04_10_12_47_00_002_dimmmer.jpg,,,0.15,30.18421
5860,center_2022_04_10_12_47_00_558_brighter.jpg,,,-0.05,30.18964
5861,center_2022_04_10_12_47_00_558_dimmmer.jpg,,,-0.05,30.18964
5862,center_2022_04_10_12_47_01_874_brighter.jpg,,,0.1,30.18772
5863,center_2022_04_10_12_47_01_874_dimmmer.jpg,,,0.1,30.18772
5864,center_2022_04_10_12_47_01_945_brighter.jpg,,,0.3,30.16922
5865,center_2022_04_10_12_47_01_945_dimmmer.jpg,,,0.3,30.16922
5866,center_2022_04_10_12_47_02_012_brighter.jpg,,,0.45,30.15155
5867,center_2022_04_10_12_47_02_012_dimmmer.jpg,,,0.45,30.15155
5868,center_2022_04_10_12_47_02_085_brighter.jpg,,,0.6500001,30.09349
5869,center_2022_04_10_12_47_02_085_dimmmer.jpg,,,0.6500001,30.09349
5870,center_2022_04_10_12_47_02_152_brighter.jpg,,,0.8000001,30.07327
5871,center_2022_04_10_12_47_02_152_dimmmer.jpg,,,0.8000001,30.07327
5872,center_2022_04_10_12_47_02_223_brighter.jpg,,,1.0,30.16169
5873,center_2022_04_10_12_47_02_223_dimmmer.jpg,,,1.0,30.16169
5874,center_2022_04_10_12_47_02_290_brighter.jpg,,,1.0,29.99615
5875,center_2022_04_10_12_47_02_290_dimmmer.jpg,,,1.0,29.99615
5876,center_2022_04_10_12_47_02_362_brighter.jpg,,,0.1,30.10953
5877,center_2022_04_10_12_47_02_362_dimmmer.jpg,,,0.1,30.10953
5878,center_2022_04_10_12_47_02_433_brighter.jpg,,,0.25,30.20582
5879,center_2022_04_10_12_47_02_433_dimmmer.jpg,,,0.25,30.20582
5880,center_2022_04_10_12_47_02_500_brighter.jpg,,,0.45,30.03972
5881,center_2022_04_10_12_47_02_500_dimmmer.jpg,,,0.45,30.03972
5882,center_2022_04_10_12_47_02_569_brighter.jpg,,,0.6000001,30.08803
5883,center_2022_04_10_12_47_02_569_dimmmer.jpg,,,0.6000001,30.08803
5884,center_2022_04_10_12_47_02_640_brighter.jpg,,,0.8000001,30.30147
5885,center_2022_04_10_12_47_02_640_dimmmer.jpg,,,0.8000001,30.30147
5886,center_2022_04_10_12_47_02_778_brighter.jpg,,,-0.05,30.29846
5887,center_2022_04_10_12_47_02_778_dimmmer.jpg,,,-0.05,30.29846
5888,center_2022_04_10_12_47_02_846_brighter.jpg,,,-0.2,30.27221
5889,center_2022_04_10_12_47_02_846_dimmmer.jpg,,,-0.2,30.27221
5890,center_2022_04_10_12_47_02_915_brighter.jpg,,,-0.35,30.32452
5891,center_2022_04_10_12_47_02_915_dimmmer.jpg,,,-0.35,30.32452
5892,center_2022_04_10_12_47_02_985_brighter.jpg,,,-0.5500001,30.27212
5893,center_2022_04_10_12_47_02_985_dimmmer.jpg,,,-0.5500001,30.27212
5894,center_2022_04_10_12_47_03_054_brighter.jpg,,,-0.7,30.24588
5895,center_2022_04_10_12_47_03_054_dimmmer.jpg,,,-0.7,30.24588
5896,center_2022_04_10_12_47_03_606_brighter.jpg,,,-0.15,29.92366
5897,center_2022_04_10_12_47_03_606_dimmmer.jpg,,,-0.15,29.92366
5898,center_2022_04_10_12_47_03_672_brighter.jpg,,,-0.3,30.29711
5899,center_2022_04_10_12_47_03_672_dimmmer.jpg,,,-0.3,30.29711
5900,center_2022_04_10_12_47_03_743_brighter.jpg,,,-0.5000001,28.98149
5901,center_2022_04_10_12_47_03_743_dimmmer.jpg,,,-0.5000001,28.98149
5902,center_2022_04_10_12_47_04_025_brighter.jpg,,,-0.1,30.13175
5903,center_2022_04_10_12_47_04_025_dimmmer.jpg,,,-0.1,30.13175
5904,center_2022_04_10_12_47_04_095_brighter.jpg,,,-0.25,30.17653
5905,center_2022_04_10_12_47_04_095_dimmmer.jpg,,,-0.25,30.17653
5906,center_2022_04_10_12_47_04_163_brighter.jpg,,,-0.45,30.1578
5907,center_2022_04_10_12_47_04_163_dimmmer.jpg,,,-0.45,30.1578
5908,center_2022_04_10_12_47_04_235_brighter.jpg,,,-0.6000001,30.13806
5909,center_2022_04_10_12_47_04_235_dimmmer.jpg,,,-0.6000001,30.13806
5910,center_2022_04_10_12_47_04_305_brighter.jpg,,,-0.8000001,30.11238
5911,center_2022_04_10_12_47_04_305_dimmmer.jpg,,,-0.8000001,30.11238
5912,center_2022_04_10_12_47_04_373_brighter.jpg,,,-0.9500002,30.09792
5913,center_2022_04_10_12_47_04_373_dimmmer.jpg,,,-0.9500002,30.09792
5914,center_2022_04_10_12_47_04_440_brighter.jpg,,,-1.0,30.10681
5915,center_2022_04_10_12_47_04_440_dimmmer.jpg,,,-1.0,30.10681
5916,center_2022_04_10_12_47_04_509_brighter.jpg,,,-1.0,30.12309
5917,center_2022_04_10_12_47_04_509_dimmmer.jpg,,,-1.0,30.12309
5918,center_2022_04_10_12_47_04_712_brighter.jpg,,,-0.05,30.18827
5919,center_2022_04_10_12_47_04_712_dimmmer.jpg,,,-0.05,30.18827
5920,center_2022_04_10_12_47_04_780_brighter.jpg,,,-0.25,30.18703
5921,center_2022_04_10_12_47_04_780_dimmmer.jpg,,,-0.25,30.18703
5922,center_2022_04_10_12_47_04_847_brighter.jpg,,,-0.4,30.16886
5923,center_2022_04_10_12_47_04_847_dimmmer.jpg,,,-0.4,30.16886
5924,center_2022_04_10_12_47_04_920_brighter.jpg,,,-0.6000001,30.14028
5925,center_2022_04_10_12_47_04_920_dimmmer.jpg,,,-0.6000001,30.14028
5926,center_2022_04_10_12_47_04_988_brighter.jpg,,,-0.7500002,30.11991
5927,center_2022_04_10_12_47_04_988_dimmmer.jpg,,,-0.7500002,30.11991
5928,center_2022_04_10_12_47_05_056_brighter.jpg,,,-0.9500002,30.09864
5929,center_2022_04_10_12_47_05_056_dimmmer.jpg,,,-0.9500002,30.09864
5930,center_2022_04_10_12_47_05_130_brighter.jpg,,,-1.0,30.10137
5931,center_2022_04_10_12_47_05_130_dimmmer.jpg,,,-1.0,30.10137
5932,center_2022_04_10_12_47_05_200_brighter.jpg,,,-1.0,30.12464
5933,center_2022_04_10_12_47_05_200_dimmmer.jpg,,,-1.0,30.12464
5934,center_2022_04_10_12_47_05_271_brighter.jpg,,,-1.0,30.13767
5935,center_2022_04_10_12_47_05_271_dimmmer.jpg,,,-1.0,30.13767
5936,center_2022_04_10_12_47_05_344_brighter.jpg,,,-0.1,30.17513
5937,center_2022_04_10_12_47_05_344_dimmmer.jpg,,,-0.1,30.17513
5938,center_2022_04_10_12_47_05_412_brighter.jpg,,,-0.25,30.20128
5939,center_2022_04_10_12_47_05_412_dimmmer.jpg,,,-0.25,30.20128
5940,center_2022_04_10_12_47_05_481_brighter.jpg,,,-0.45,30.18459
5941,center_2022_04_10_12_47_05_481_dimmmer.jpg,,,-0.45,30.18459
5942,center_2022_04_10_12_47_05_553_brighter.jpg,,,-0.6000001,30.1589
5943,center_2022_04_10_12_47_05_553_dimmmer.jpg,,,-0.6000001,30.1589
5944,center_2022_04_10_12_47_05_621_brighter.jpg,,,-0.8000001,30.12457
5945,center_2022_04_10_12_47_05_621_dimmmer.jpg,,,-0.8000001,30.12457
5946,center_2022_04_10_12_47_05_688_brighter.jpg,,,-0.9500002,30.1053
5947,center_2022_04_10_12_47_05_688_dimmmer.jpg,,,-0.9500002,30.1053
5948,center_2022_04_10_12_47_05_755_brighter.jpg,,,-1.0,30.10973
5949,center_2022_04_10_12_47_05_755_dimmmer.jpg,,,-1.0,30.10973
5950,center_2022_04_10_12_47_05_825_brighter.jpg,,,-1.0,30.12074
5951,center_2022_04_10_12_47_05_825_dimmmer.jpg,,,-1.0,30.12074
5952,center_2022_04_10_12_47_05_892_brighter.jpg,,,-1.0,30.13267
5953,center_2022_04_10_12_47_05_892_dimmmer.jpg,,,-1.0,30.13267
5954,center_2022_04_10_12_47_05_964_brighter.jpg,,,-1.0,30.14618
5955,center_2022_04_10_12_47_05_964_dimmmer.jpg,,,-1.0,30.14618
5956,center_2022_04_10_12_47_06_031_brighter.jpg,,,-1.0,30.15278
5957,center_2022_04_10_12_47_06_031_dimmmer.jpg,,,-1.0,30.15278
5958,center_2022_04_10_12_47_06_100_brighter.jpg,,,-1.0,30.15802
5959,center_2022_04_10_12_47_06_100_dimmmer.jpg,,,-1.0,30.15802
5960,center_2022_04_10_12_47_06_168_brighter.jpg,,,-1.0,30.1605
5961,center_2022_04_10_12_47_06_168_dimmmer.jpg,,,-1.0,30.1605
5962,center_2022_04_10_12_47_06_855_brighter.jpg,,,0.05,30.17064
5963,center_2022_04_10_12_47_06_855_dimmmer.jpg,,,0.05,30.17064
5964,center_2022_04_10_12_47_06_923_brighter.jpg,,,0.25,29.99747
5965,center_2022_04_10_12_47_06_923_dimmmer.jpg,,,0.25,29.99747
5966,center_2022_04_10_12_47_06_991_brighter.jpg,,,0.4,30.15025
5967,center_2022_04_10_12_47_06_991_dimmmer.jpg,,,0.4,30.15025
5968,center_2022_04_10_12_47_07_061_brighter.jpg,,,0.6000001,30.11114
5969,center_2022_04_10_12_47_07_061_dimmmer.jpg,,,0.6000001,30.11114
5970,center_2022_04_10_12_47_07_129_brighter.jpg,,,0.7500002,30.0527
5971,center_2022_04_10_12_47_07_129_dimmmer.jpg,,,0.7500002,30.0527
5972,center_2022_04_10_12_47_07_607_brighter.jpg,,,0.05,30.26867
5973,center_2022_04_10_12_47_07_607_dimmmer.jpg,,,0.05,30.26867
5974,center_2022_04_10_12_47_07_676_brighter.jpg,,,0.25,30.2685
5975,center_2022_04_10_12_47_07_676_dimmmer.jpg,,,0.25,30.2685
5976,center_2022_04_10_12_47_07_745_brighter.jpg,,,0.4,30.38376
5977,center_2022_04_10_12_47_07_745_dimmmer.jpg,,,0.4,30.38376
5978,center_2022_04_10_12_47_07_954_brighter.jpg,,,-0.1,30.41379
5979,center_2022_04_10_12_47_07_954_dimmmer.jpg,,,-0.1,30.41379
5980,center_2022_04_10_12_47_08_020_brighter.jpg,,,-0.3,30.16146
5981,center_2022_04_10_12_47_08_020_dimmmer.jpg,,,-0.3,30.16146
5982,center_2022_04_10_12_47_08_360_brighter.jpg,,,0.05,29.63743
5983,center_2022_04_10_12_47_08_360_dimmmer.jpg,,,0.05,29.63743
5984,center_2022_04_10_12_47_08_429_brighter.jpg,,,0.2,30.26874
5985,center_2022_04_10_12_47_08_429_dimmmer.jpg,,,0.2,30.26874
5986,center_2022_04_10_12_47_08_497_brighter.jpg,,,0.4,30.20747
5987,center_2022_04_10_12_47_08_497_dimmmer.jpg,,,0.4,30.20747
5988,center_2022_04_10_12_47_08_837_brighter.jpg,,,0.15,30.18755
5989,center_2022_04_10_12_47_08_837_dimmmer.jpg,,,0.15,30.18755
5990,center_2022_04_10_12_47_08_906_brighter.jpg,,,0.3,30.17195
5991,center_2022_04_10_12_47_08_906_dimmmer.jpg,,,0.3,30.17195
5992,center_2022_04_10_12_47_08_973_brighter.jpg,,,0.45,30.15312
5993,center_2022_04_10_12_47_08_973_dimmmer.jpg,,,0.45,30.15312
5994,center_2022_04_10_12_47_09_177_brighter.jpg,,,0.2,30.18485
5995,center_2022_04_10_12_47_09_177_dimmmer.jpg,,,0.2,30.18485
5996,center_2022_04_10_12_47_09_245_brighter.jpg,,,0.35,30.16841
5997,center_2022_04_10_12_47_09_245_dimmmer.jpg,,,0.35,30.16841
5998,center_2022_04_10_12_47_09_312_brighter.jpg,,,0.5000001,30.14908
5999,center_2022_04_10_12_47_09_312_dimmmer.jpg,,,0.5000001,30.14908
6000,center_2022_04_10_12_47_09_380_brighter.jpg,,,0.7,30.12338
6001,center_2022_04_10_12_47_09_380_dimmmer.jpg,,,0.7,30.12338
6002,center_2022_04_10_12_47_09_720_brighter.jpg,,,0.15,30.18732
6003,center_2022_04_10_12_47_09_720_dimmmer.jpg,,,0.15,30.18732
6004,center_2022_04_10_12_47_09_789_brighter.jpg,,,0.3,30.17263
6005,center_2022_04_10_12_47_09_789_dimmmer.jpg,,,0.3,30.17263
6006,center_2022_04_10_12_47_09_856_brighter.jpg,,,0.5000001,30.14778
6007,center_2022_04_10_12_47_09_856_dimmmer.jpg,,,0.5000001,30.14778
6008,center_2022_04_10_12_47_09_924_brighter.jpg,,,0.6500001,30.12873
6009,center_2022_04_10_12_47_09_924_dimmmer.jpg,,,0.6500001,30.12873
6010,center_2022_04_10_12_47_09_992_brighter.jpg,,,0.8000001,30.11097
6011,center_2022_04_10_12_47_09_992_dimmmer.jpg,,,0.8000001,30.11097
6012,center_2022_04_10_12_47_10_334_brighter.jpg,,,0.1,30.19043
6013,center_2022_04_10_12_47_10_334_dimmmer.jpg,,,0.1,30.19043
6014,center_2022_04_10_12_47_10_402_brighter.jpg,,,0.3,30.17363
6015,center_2022_04_10_12_47_10_402_dimmmer.jpg,,,0.3,30.17363
6016,center_2022_04_10_12_47_10_470_brighter.jpg,,,0.45,30.15488
6017,center_2022_04_10_12_47_10_470_dimmmer.jpg,,,0.45,30.15488
6018,center_2022_04_10_12_47_10_536_brighter.jpg,,,0.6500001,30.12906
6019,center_2022_04_10_12_47_10_536_dimmmer.jpg,,,0.6500001,30.12906
6020,center_2022_04_10_12_47_10_606_brighter.jpg,,,0.8000001,30.11143
6021,center_2022_04_10_12_47_10_606_dimmmer.jpg,,,0.8000001,30.11143
6022,center_2022_04_10_12_47_10_675_brighter.jpg,,,0.9500002,30.09772
6023,center_2022_04_10_12_47_10_675_dimmmer.jpg,,,0.9500002,30.09772
6024,center_2022_04_10_12_47_10_811_brighter.jpg,,,0.05,30.18903
6025,center_2022_04_10_12_47_10_811_dimmmer.jpg,,,0.05,30.18903
6026,center_2022_04_10_12_47_10_879_brighter.jpg,,,0.25,30.18591
6027,center_2022_04_10_12_47_10_879_dimmmer.jpg,,,0.25,30.18591
6028,center_2022_04_10_12_47_10_949_brighter.jpg,,,0.4,30.1676
6029,center_2022_04_10_12_47_10_949_dimmmer.jpg,,,0.4,30.1676
6030,center_2022_04_10_12_47_11_018_brighter.jpg,,,0.6000001,30.13964
6031,center_2022_04_10_12_47_11_018_dimmmer.jpg,,,0.6000001,30.13964
6032,center_2022_04_10_12_47_11_088_brighter.jpg,,,0.7500002,30.11942
6033,center_2022_04_10_12_47_11_088_dimmmer.jpg,,,0.7500002,30.11942
6034,center_2022_04_10_12_47_11_296_brighter.jpg,,,0.2,30.19106
6035,center_2022_04_10_12_47_11_296_dimmmer.jpg,,,0.2,30.19106
6036,center_2022_04_10_12_47_11_366_brighter.jpg,,,0.35,30.17624
6037,center_2022_04_10_12_47_11_366_dimmmer.jpg,,,0.35,30.17624
6038,center_2022_04_10_12_47_11_434_brighter.jpg,,,0.5000001,30.15511
6039,center_2022_04_10_12_47_11_434_dimmmer.jpg,,,0.5000001,30.15511
6040,center_2022_04_10_12_47_11_503_brighter.jpg,,,0.7,30.1271
6041,center_2022_04_10_12_47_11_503_dimmmer.jpg,,,0.7,30.1271
6042,center_2022_04_10_12_47_11_570_brighter.jpg,,,0.8500001,30.10883
6043,center_2022_04_10_12_47_11_570_dimmmer.jpg,,,0.8500001,30.10883
6044,center_2022_04_10_12_47_11_779_brighter.jpg,,,0.05,30.18988
6045,center_2022_04_10_12_47_11_779_dimmmer.jpg,,,0.05,30.18988
6046,center_2022_04_10_12_47_11_848_brighter.jpg,,,0.2,30.18867
6047,center_2022_04_10_12_47_11_848_dimmmer.jpg,,,0.2,30.18867
6048,center_2022_04_10_12_47_11_916_brighter.jpg,,,0.4,30.16618
6049,center_2022_04_10_12_47_11_916_dimmmer.jpg,,,0.4,30.16618
6050,center_2022_04_10_12_47_11_983_brighter.jpg,,,0.5500001,30.14529
6051,center_2022_04_10_12_47_11_983_dimmmer.jpg,,,0.5500001,30.14529
6052,center_2022_04_10_12_47_12_255_brighter.jpg,,,0.05,30.19033
6053,center_2022_04_10_12_47_12_255_dimmmer.jpg,,,0.05,30.19033
6054,center_2022_04_10_12_47_12_325_brighter.jpg,,,0.25,30.1786
6055,center_2022_04_10_12_47_12_325_dimmmer.jpg,,,0.25,30.1786
6056,center_2022_04_10_12_47_12_394_brighter.jpg,,,0.4,30.16067
6057,center_2022_04_10_12_47_12_394_dimmmer.jpg,,,0.4,30.16067
6058,center_2022_04_10_12_47_12_462_brighter.jpg,,,0.6000001,30.13512
6059,center_2022_04_10_12_47_12_462_dimmmer.jpg,,,0.6000001,30.13512
6060,center_2022_04_10_12_47_12_529_brighter.jpg,,,0.7500002,30.11599
6061,center_2022_04_10_12_47_12_529_dimmmer.jpg,,,0.7500002,30.11599
6062,center_2022_04_10_12_47_12_597_brighter.jpg,,,0.9500002,30.09779
6063,center_2022_04_10_12_47_12_597_dimmmer.jpg,,,0.9500002,30.09779
6064,center_2022_04_10_12_47_12_665_brighter.jpg,,,1.0,30.09926
6065,center_2022_04_10_12_47_12_665_dimmmer.jpg,,,1.0,30.09926
6066,center_2022_04_10_12_47_12_808_brighter.jpg,,,0.15,29.72276
6067,center_2022_04_10_12_47_12_808_dimmmer.jpg,,,0.15,29.72276
6068,center_2022_04_10_12_47_12_882_brighter.jpg,,,0.35,30.10299
6069,center_2022_04_10_12_47_12_882_dimmmer.jpg,,,0.35,30.10299
6070,center_2022_04_10_12_47_12_951_brighter.jpg,,,0.5000001,30.13913
6071,center_2022_04_10_12_47_12_951_dimmmer.jpg,,,0.5000001,30.13913
6072,center_2022_04_10_12_47_13_022_brighter.jpg,,,0.7,29.55301
6073,center_2022_04_10_12_47_13_022_dimmmer.jpg,,,0.7,29.55301
6074,center_2022_04_10_12_47_13_088_brighter.jpg,,,0.8500001,29.79432
6075,center_2022_04_10_12_47_13_088_dimmmer.jpg,,,0.8500001,29.79432
6076,center_2022_04_10_12_47_13_160_brighter.jpg,,,1.0,29.7019
6077,center_2022_04_10_12_47_13_160_dimmmer.jpg,,,1.0,29.7019
6078,center_2022_04_10_12_47_13_232_brighter.jpg,,,1.0,29.35395
6079,center_2022_04_10_12_47_13_232_dimmmer.jpg,,,1.0,29.35395
6080,center_2022_04_10_12_47_13_374_brighter.jpg,,,-0.05,29.57943
6081,center_2022_04_10_12_47_13_374_dimmmer.jpg,,,-0.05,29.57943
6082,center_2022_04_10_12_47_13_445_brighter.jpg,,,-0.25,29.83371
6083,center_2022_04_10_12_47_13_445_dimmmer.jpg,,,-0.25,29.83371
6084,center_2022_04_10_12_47_13_515_brighter.jpg,,,-0.4,29.73796
6085,center_2022_04_10_12_47_13_515_dimmmer.jpg,,,-0.4,29.73796
6086,center_2022_04_10_12_47_13_583_brighter.jpg,,,-0.6000001,29.81757
6087,center_2022_04_10_12_47_13_583_dimmmer.jpg,,,-0.6000001,29.81757
6088,center_2022_04_10_12_47_13_653_brighter.jpg,,,-0.7500002,29.87323
6089,center_2022_04_10_12_47_13_653_dimmmer.jpg,,,-0.7500002,29.87323
6090,center_2022_04_10_12_47_13_721_brighter.jpg,,,-0.9500002,29.6747
6091,center_2022_04_10_12_47_13_721_dimmmer.jpg,,,-0.9500002,29.6747
6092,center_2022_04_10_12_47_13_790_brighter.jpg,,,-1.0,29.56505
6093,center_2022_04_10_12_47_13_790_dimmmer.jpg,,,-1.0,29.56505
6094,center_2022_04_10_12_47_13_858_brighter.jpg,,,-1.0,29.51841
6095,center_2022_04_10_12_47_13_858_dimmmer.jpg,,,-1.0,29.51841
6096,center_2022_04_10_12_47_13_924_brighter.jpg,,,-1.0,29.26803
6097,center_2022_04_10_12_47_13_924_dimmmer.jpg,,,-1.0,29.26803
6098,center_2022_04_10_12_47_14_271_brighter.jpg,,,-0.1,29.74143
6099,center_2022_04_10_12_47_14_271_dimmmer.jpg,,,-0.1,29.74143
6100,center_2022_04_10_12_47_14_338_brighter.jpg,,,-0.3,29.39115
6101,center_2022_04_10_12_47_14_338_dimmmer.jpg,,,-0.3,29.39115
6102,center_2022_04_10_12_47_14_404_brighter.jpg,,,-0.45,29.22148
6103,center_2022_04_10_12_47_14_404_dimmmer.jpg,,,-0.45,29.22148
6104,center_2022_04_10_12_47_14_472_brighter.jpg,,,-0.6000001,29.42808
6105,center_2022_04_10_12_47_14_472_dimmmer.jpg,,,-0.6000001,29.42808
6106,center_2022_04_10_12_47_14_541_brighter.jpg,,,-0.8000001,29.27456
6107,center_2022_04_10_12_47_14_541_dimmmer.jpg,,,-0.8000001,29.27456
6108,center_2022_04_10_12_47_14_813_brighter.jpg,,,-0.15,30.3429
6109,center_2022_04_10_12_47_14_813_dimmmer.jpg,,,-0.15,30.3429
6110,center_2022_04_10_12_47_15_161_brighter.jpg,,,-0.1,30.18227
6111,center_2022_04_10_12_47_15_161_dimmmer.jpg,,,-0.1,30.18227
6112,center_2022_04_10_12_47_15_227_brighter.jpg,,,-0.25,30.12035
6113,center_2022_04_10_12_47_15_227_dimmmer.jpg,,,-0.25,30.12035
6114,center_2022_04_10_12_47_16_405_brighter.jpg,,,-0.15,30.18428
6115,center_2022_04_10_12_47_16_405_dimmmer.jpg,,,-0.15,30.18428
6116,center_2022_04_10_12_47_17_092_brighter.jpg,,,0.1,30.18752
6117,center_2022_04_10_12_47_17_092_dimmmer.jpg,,,0.1,30.18752
6118,center_2022_04_10_12_47_17_787_brighter.jpg,,,-0.1,30.18764
6119,center_2022_04_10_12_47_17_787_dimmmer.jpg,,,-0.1,30.18764
6120,center_2022_04_10_12_47_18_069_brighter.jpg,,,-0.1,30.18818
6121,center_2022_04_10_12_47_18_069_dimmmer.jpg,,,-0.1,30.18818
6122,center_2022_04_10_12_47_18_140_brighter.jpg,,,-0.3,30.16999
6123,center_2022_04_10_12_47_18_140_dimmmer.jpg,,,-0.3,30.16999
6124,center_2022_04_10_12_47_18_211_brighter.jpg,,,-0.45,30.15202
6125,center_2022_04_10_12_47_18_211_dimmmer.jpg,,,-0.45,30.15202
6126,center_2022_04_10_12_47_18_279_brighter.jpg,,,-0.6500001,30.08891
6127,center_2022_04_10_12_47_18_279_dimmmer.jpg,,,-0.6500001,30.08891
6128,center_2022_04_10_12_47_18_414_brighter.jpg,,,-0.1,30.39322
6129,center_2022_04_10_12_47_18_414_dimmmer.jpg,,,-0.1,30.39322
6130,center_2022_04_10_12_47_18_484_brighter.jpg,,,-0.3,30.01541
6131,center_2022_04_10_12_47_18_484_dimmmer.jpg,,,-0.3,30.01541
6132,center_2022_04_10_12_47_18_551_brighter.jpg,,,-0.45,30.00884
6133,center_2022_04_10_12_47_18_551_dimmmer.jpg,,,-0.45,30.00884
6134,center_2022_04_10_12_47_18_621_brighter.jpg,,,-0.6500001,30.36988
6135,center_2022_04_10_12_47_18_621_dimmmer.jpg,,,-0.6500001,30.36988
6136,center_2022_04_10_12_47_18_689_brighter.jpg,,,-0.8000001,30.07178
6137,center_2022_04_10_12_47_18_689_dimmmer.jpg,,,-0.8000001,30.07178
6138,center_2022_04_10_12_47_18_758_brighter.jpg,,,-1.0,30.05891
6139,center_2022_04_10_12_47_18_758_dimmmer.jpg,,,-1.0,30.05891
6140,center_2022_04_10_12_47_19_036_brighter.jpg,,,0.15,30.33645
6141,center_2022_04_10_12_47_19_036_dimmmer.jpg,,,0.15,30.33645
6142,center_2022_04_10_12_47_19_105_brighter.jpg,,,0.3,30.3866
