center image,left image,right image,steering angle,throttle,brake,speed
center_2020_04_22_16_09_14_913.jpg,left_2020_04_22_16_09_14_913.jpg,right_2020_04_22_16_09_14_913.jpg,0,1,0,30.18999
center_2020_04_22_16_09_15_021.jpg,left_2020_04_22_16_09_15_021.jpg,right_2020_04_22_16_09_15_021.jpg,0,1,0,30.19024
center_2020_04_22_16_09_15_130.jpg,left_2020_04_22_16_09_15_130.jpg,right_2020_04_22_16_09_15_130.jpg,0.3,1,0,30.17038
center_2020_04_22_16_09_15_244.jpg,left_2020_04_22_16_09_15_244.jpg,right_2020_04_22_16_09_15_244.jpg,0.3560247,1,0,30.17898
center_2020_04_22_16_09_15_349.jpg,left_2020_04_22_16_09_15_349.jpg,right_2020_04_22_16_09_15_349.jpg,0.03979114,1,0,30.18756
center_2020_04_22_16_09_15_460.jpg,left_2020_04_22_16_09_15_460.jpg,right_2020_04_22_16_09_15_460.jpg,0.1,1,0,30.19044
center_2020_04_22_16_09_15_565.jpg,left_2020_04_22_16_09_15_565.jpg,right_2020_04_22_16_09_15_565.jpg,0.35,1,0,30.16802
center_2020_04_22_16_09_15_641.jpg,left_2020_04_22_16_09_15_641.jpg,right_2020_04_22_16_09_15_641.jpg,0.2260032,1,0,30.1881
center_2020_04_22_16_09_15_751.jpg,left_2020_04_22_16_09_15_751.jpg,right_2020_04_22_16_09_15_751.jpg,0,1,0,30.18965
center_2020_04_22_16_09_15_857.jpg,left_2020_04_22_16_09_15_857.jpg,right_2020_04_22_16_09_15_857.jpg,0,1,0,30.19021
center_2020_04_22_16_09_15_970.jpg,left_2020_04_22_16_09_15_970.jpg,right_2020_04_22_16_09_15_970.jpg,0,1,0,30.1903
center_2020_04_22_16_09_16_080.jpg,left_2020_04_22_16_09_16_080.jpg,right_2020_04_22_16_09_16_080.jpg,0,1,0,30.19031
center_2020_04_22_16_09_16_190.jpg,left_2020_04_22_16_09_16_190.jpg,right_2020_04_22_16_09_16_190.jpg,0,1,0,30.19029
center_2020_04_22_16_09_16_306.jpg,left_2020_04_22_16_09_16_306.jpg,right_2020_04_22_16_09_16_306.jpg,0,1,0,30.19028
center_2020_04_22_16_09_16_410.jpg,left_2020_04_22_16_09_16_410.jpg,right_2020_04_22_16_09_16_410.jpg,0,1,0,30.19013
center_2020_04_22_16_09_16_513.jpg,left_2020_04_22_16_09_16_513.jpg,right_2020_04_22_16_09_16_513.jpg,0.25,1,0,30.17471
center_2020_04_22_16_09_16_629.jpg,left_2020_04_22_16_09_16_629.jpg,right_2020_04_22_16_09_16_629.jpg,0.2747499,1,0,30.18104
center_2020_04_22_16_09_16_735.jpg,left_2020_04_22_16_09_16_735.jpg,right_2020_04_22_16_09_16_735.jpg,0,1,0,30.1891
center_2020_04_22_16_09_16_832.jpg,left_2020_04_22_16_09_16_832.jpg,right_2020_04_22_16_09_16_832.jpg,0,1,0,30.19012
center_2020_04_22_16_09_16_900.jpg,left_2020_04_22_16_09_16_900.jpg,right_2020_04_22_16_09_16_900.jpg,0,1,0,30.19025
center_2020_04_22_16_09_17_012.jpg,left_2020_04_22_16_09_17_012.jpg,right_2020_04_22_16_09_17_012.jpg,0,1,0,30.19031
center_2020_04_22_16_09_17_103.jpg,left_2020_04_22_16_09_17_103.jpg,right_2020_04_22_16_09_17_103.jpg,0,1,0,30.19029
center_2020_04_22_16_09_17_225.jpg,left_2020_04_22_16_09_17_225.jpg,right_2020_04_22_16_09_17_225.jpg,0,1,0,30.19029
center_2020_04_22_16_09_17_331.jpg,left_2020_04_22_16_09_17_331.jpg,right_2020_04_22_16_09_17_331.jpg,0,1,0,30.19027
center_2020_04_22_16_09_17_434.jpg,left_2020_04_22_16_09_17_434.jpg,right_2020_04_22_16_09_17_434.jpg,0.15,1,0,30.18392
center_2020_04_22_16_09_17_547.jpg,left_2020_04_22_16_09_17_547.jpg,right_2020_04_22_16_09_17_547.jpg,0.4,1,0,30.15748
center_2020_04_22_16_09_17_654.jpg,left_2020_04_22_16_09_17_654.jpg,right_2020_04_22_16_09_17_654.jpg,0.1811484,1,0,30.19099
center_2020_04_22_16_09_17_758.jpg,left_2020_04_22_16_09_17_758.jpg,right_2020_04_22_16_09_17_758.jpg,0,1,0,30.18939
center_2020_04_22_16_09_17_873.jpg,left_2020_04_22_16_09_17_873.jpg,right_2020_04_22_16_09_17_873.jpg,0,1,0,30.19002
center_2020_04_22_16_09_17_985.jpg,left_2020_04_22_16_09_17_985.jpg,right_2020_04_22_16_09_17_985.jpg,0,1,0,30.18984
center_2020_04_22_16_09_18_085.jpg,left_2020_04_22_16_09_18_085.jpg,right_2020_04_22_16_09_18_085.jpg,0,1,0,30.19002
center_2020_04_22_16_09_18_192.jpg,left_2020_04_22_16_09_18_192.jpg,right_2020_04_22_16_09_18_192.jpg,0,1,0,30.19002
center_2020_04_22_16_09_18_305.jpg,left_2020_04_22_16_09_18_305.jpg,right_2020_04_22_16_09_18_305.jpg,0,1,0,30.18999
center_2020_04_22_16_09_18_417.jpg,left_2020_04_22_16_09_18_417.jpg,right_2020_04_22_16_09_18_417.jpg,0,1,0,30.19062
center_2020_04_22_16_09_18_509.jpg,left_2020_04_22_16_09_18_509.jpg,right_2020_04_22_16_09_18_509.jpg,0,1,0,30.19033
center_2020_04_22_16_09_18_622.jpg,left_2020_04_22_16_09_18_622.jpg,right_2020_04_22_16_09_18_622.jpg,0,1,0,30.19092
center_2020_04_22_16_09_18_708.jpg,left_2020_04_22_16_09_18_708.jpg,right_2020_04_22_16_09_18_708.jpg,0,1,0,30.19054
center_2020_04_22_16_09_18_822.jpg,left_2020_04_22_16_09_18_822.jpg,right_2020_04_22_16_09_18_822.jpg,0,1,0,30.19047
center_2020_04_22_16_09_18_927.jpg,left_2020_04_22_16_09_18_927.jpg,right_2020_04_22_16_09_18_927.jpg,0,1,0,30.19051
center_2020_04_22_16_09_19_030.jpg,left_2020_04_22_16_09_19_030.jpg,right_2020_04_22_16_09_19_030.jpg,0,1,0,30.1905
center_2020_04_22_16_09_19_139.jpg,left_2020_04_22_16_09_19_139.jpg,right_2020_04_22_16_09_19_139.jpg,0,1,0,30.19048
center_2020_04_22_16_09_19_245.jpg,left_2020_04_22_16_09_19_245.jpg,right_2020_04_22_16_09_19_245.jpg,0.15,1,0,30.18392
center_2020_04_22_16_09_19_349.jpg,left_2020_04_22_16_09_19_349.jpg,right_2020_04_22_16_09_19_349.jpg,0.1949316,1,0,30.18767
center_2020_04_22_16_09_19_463.jpg,left_2020_04_22_16_09_19_463.jpg,right_2020_04_22_16_09_19_463.jpg,0,1,0,30.18952
center_2020_04_22_16_09_19_560.jpg,left_2020_04_22_16_09_19_560.jpg,right_2020_04_22_16_09_19_560.jpg,0,1,0,30.19019
center_2020_04_22_16_09_19_672.jpg,left_2020_04_22_16_09_19_672.jpg,right_2020_04_22_16_09_19_672.jpg,0,1,0,30.19027
center_2020_04_22_16_09_19_771.jpg,left_2020_04_22_16_09_19_771.jpg,right_2020_04_22_16_09_19_771.jpg,0,1,0,30.1903
center_2020_04_22_16_09_19_876.jpg,left_2020_04_22_16_09_19_876.jpg,right_2020_04_22_16_09_19_876.jpg,0.15,1,0,30.18434
center_2020_04_22_16_09_19_981.jpg,left_2020_04_22_16_09_19_981.jpg,right_2020_04_22_16_09_19_981.jpg,0.4,1,0,30.15758
center_2020_04_22_16_09_20_089.jpg,left_2020_04_22_16_09_20_089.jpg,right_2020_04_22_16_09_20_089.jpg,0.1498431,1,0,30.19188
center_2020_04_22_16_09_20_199.jpg,left_2020_04_22_16_09_20_199.jpg,right_2020_04_22_16_09_20_199.jpg,0,1,0,30.18945
center_2020_04_22_16_09_20_315.jpg,left_2020_04_22_16_09_20_315.jpg,right_2020_04_22_16_09_20_315.jpg,0.3,1,0,30.17329
center_2020_04_22_16_09_20_422.jpg,left_2020_04_22_16_09_20_422.jpg,right_2020_04_22_16_09_20_422.jpg,0.02717071,1,0,30.19014
center_2020_04_22_16_09_20_545.jpg,left_2020_04_22_16_09_20_545.jpg,right_2020_04_22_16_09_20_545.jpg,0,1,0,30.1902
center_2020_04_22_16_09_20_644.jpg,left_2020_04_22_16_09_20_644.jpg,right_2020_04_22_16_09_20_644.jpg,0,1,0,30.19029
center_2020_04_22_16_09_20_763.jpg,left_2020_04_22_16_09_20_763.jpg,right_2020_04_22_16_09_20_763.jpg,0,1,0,30.1903
center_2020_04_22_16_09_20_864.jpg,left_2020_04_22_16_09_20_864.jpg,right_2020_04_22_16_09_20_864.jpg,0.25,1,0,30.17495
center_2020_04_22_16_09_20_974.jpg,left_2020_04_22_16_09_20_974.jpg,right_2020_04_22_16_09_20_974.jpg,0,1,0,30.18961
center_2020_04_22_16_09_21_041.jpg,left_2020_04_22_16_09_21_041.jpg,right_2020_04_22_16_09_21_041.jpg,0,1,0,30.19013
center_2020_04_22_16_09_21_148.jpg,left_2020_04_22_16_09_21_148.jpg,right_2020_04_22_16_09_21_148.jpg,0,1,0,30.18981
center_2020_04_22_16_09_21_249.jpg,left_2020_04_22_16_09_21_249.jpg,right_2020_04_22_16_09_21_249.jpg,0.1,1,0,30.18757
center_2020_04_22_16_09_21_363.jpg,left_2020_04_22_16_09_21_363.jpg,right_2020_04_22_16_09_21_363.jpg,0.166305,1,0,30.18709
center_2020_04_22_16_09_21_472.jpg,left_2020_04_22_16_09_21_472.jpg,right_2020_04_22_16_09_21_472.jpg,0,1,0,30.18962
center_2020_04_22_16_09_21_581.jpg,left_2020_04_22_16_09_21_581.jpg,right_2020_04_22_16_09_21_581.jpg,0.25,1,0,30.17739
center_2020_04_22_16_09_21_649.jpg,left_2020_04_22_16_09_21_649.jpg,right_2020_04_22_16_09_21_649.jpg,0.4,1,0,30.15994
center_2020_04_22_16_09_21_746.jpg,left_2020_04_22_16_09_21_746.jpg,right_2020_04_22_16_09_21_746.jpg,0.2387604,1,0,30.192
center_2020_04_22_16_09_21_815.jpg,left_2020_04_22_16_09_21_815.jpg,right_2020_04_22_16_09_21_815.jpg,0.03541888,1,0,30.18833
center_2020_04_22_16_09_21_914.jpg,left_2020_04_22_16_09_21_914.jpg,right_2020_04_22_16_09_21_914.jpg,0.2854189,1,0,30.17965
center_2020_04_22_16_09_22_030.jpg,left_2020_04_22_16_09_22_030.jpg,right_2020_04_22_16_09_22_030.jpg,0.5854189,1,0,30.14028
center_2020_04_22_16_09_22_142.jpg,left_2020_04_22_16_09_22_142.jpg,right_2020_04_22_16_09_22_142.jpg,0.3453737,1,0,30.19101
center_2020_04_22_16_09_22_262.jpg,left_2020_04_22_16_09_22_262.jpg,right_2020_04_22_16_09_22_262.jpg,0,1,0,30.18801
center_2020_04_22_16_09_22_369.jpg,left_2020_04_22_16_09_22_369.jpg,right_2020_04_22_16_09_22_369.jpg,0,1,0,30.18979
center_2020_04_22_16_09_22_480.jpg,left_2020_04_22_16_09_22_480.jpg,right_2020_04_22_16_09_22_480.jpg,0.15,1,0,30.18633
center_2020_04_22_16_09_22_591.jpg,left_2020_04_22_16_09_22_591.jpg,right_2020_04_22_16_09_22_591.jpg,0.1624515,1,0,30.18822
center_2020_04_22_16_09_22_714.jpg,left_2020_04_22_16_09_22_714.jpg,right_2020_04_22_16_09_22_714.jpg,0,1,0,30.19011
center_2020_04_22_16_09_22_806.jpg,left_2020_04_22_16_09_22_806.jpg,right_2020_04_22_16_09_22_806.jpg,0,1,0,30.19026
center_2020_04_22_16_09_22_923.jpg,left_2020_04_22_16_09_22_923.jpg,right_2020_04_22_16_09_22_923.jpg,0.15,1,0,30.18493
center_2020_04_22_16_09_23_022.jpg,left_2020_04_22_16_09_23_022.jpg,right_2020_04_22_16_09_23_022.jpg,0.4,1,0,30.15809
center_2020_04_22_16_09_23_124.jpg,left_2020_04_22_16_09_23_124.jpg,right_2020_04_22_16_09_23_124.jpg,0.1620546,1,0,30.19229
center_2020_04_22_16_09_23_229.jpg,left_2020_04_22_16_09_23_229.jpg,right_2020_04_22_16_09_23_229.jpg,0,1,0,30.18919
center_2020_04_22_16_09_23_306.jpg,left_2020_04_22_16_09_23_306.jpg,right_2020_04_22_16_09_23_306.jpg,0,1,0,30.19008
center_2020_04_22_16_09_23_390.jpg,left_2020_04_22_16_09_23_390.jpg,right_2020_04_22_16_09_23_390.jpg,0.2,1,0,30.18237
center_2020_04_22_16_09_23_483.jpg,left_2020_04_22_16_09_23_483.jpg,right_2020_04_22_16_09_23_483.jpg,0.2431446,1,0,30.18676
center_2020_04_22_16_09_23_584.jpg,left_2020_04_22_16_09_23_584.jpg,right_2020_04_22_16_09_23_584.jpg,0,1,0,30.18873
center_2020_04_22_16_09_23_695.jpg,left_2020_04_22_16_09_23_695.jpg,right_2020_04_22_16_09_23_695.jpg,0,1,0,30.19024
center_2020_04_22_16_09_23_809.jpg,left_2020_04_22_16_09_23_809.jpg,right_2020_04_22_16_09_23_809.jpg,0.25,1,0,30.17633
center_2020_04_22_16_09_23_897.jpg,left_2020_04_22_16_09_23_897.jpg,right_2020_04_22_16_09_23_897.jpg,0.3108636,1,0,30.17977
center_2020_04_22_16_09_24_022.jpg,left_2020_04_22_16_09_24_022.jpg,right_2020_04_22_16_09_24_022.jpg,0,1,0,30.18885
center_2020_04_22_16_09_24_102.jpg,left_2020_04_22_16_09_24_102.jpg,right_2020_04_22_16_09_24_102.jpg,0.2,1,0,30.18494
center_2020_04_22_16_09_24_206.jpg,left_2020_04_22_16_09_24_206.jpg,right_2020_04_22_16_09_24_206.jpg,0.2450076,1,0,30.18767
center_2020_04_22_16_09_24_311.jpg,left_2020_04_22_16_09_24_311.jpg,right_2020_04_22_16_09_24_311.jpg,0,1,0,30.18902
center_2020_04_22_16_09_24_378.jpg,left_2020_04_22_16_09_24_378.jpg,right_2020_04_22_16_09_24_378.jpg,0.15,1,0,30.18644
center_2020_04_22_16_09_24_463.jpg,left_2020_04_22_16_09_24_463.jpg,right_2020_04_22_16_09_24_463.jpg,0.35,1,0,30.16838
center_2020_04_22_16_09_24_564.jpg,left_2020_04_22_16_09_24_564.jpg,right_2020_04_22_16_09_24_564.jpg,0.4436472,1,0,30.16987
center_2020_04_22_16_09_24_669.jpg,left_2020_04_22_16_09_24_669.jpg,right_2020_04_22_16_09_24_669.jpg,0.1268265,1,0,30.19155
center_2020_04_22_16_09_24_771.jpg,left_2020_04_22_16_09_24_771.jpg,right_2020_04_22_16_09_24_771.jpg,0.4268265,1,0,30.16953
center_2020_04_22_16_09_24_891.jpg,left_2020_04_22_16_09_24_891.jpg,right_2020_04_22_16_09_24_891.jpg,0.4112283,1,0,30.18414
center_2020_04_22_16_09_24_981.jpg,left_2020_04_22_16_09_24_981.jpg,right_2020_04_22_16_09_24_981.jpg,0.1407005,1,0,30.1939
center_2020_04_22_16_09_25_108.jpg,left_2020_04_22_16_09_25_108.jpg,right_2020_04_22_16_09_25_108.jpg,0.4407006,1,0,30.16755
center_2020_04_22_16_09_25_183.jpg,left_2020_04_22_16_09_25_183.jpg,right_2020_04_22_16_09_25_183.jpg,0.4946883,1,0,30.17144
center_2020_04_22_16_09_25_289.jpg,left_2020_04_22_16_09_25_289.jpg,right_2020_04_22_16_09_25_289.jpg,0.1799493,1,0,30.19323
center_2020_04_22_16_09_25_408.jpg,left_2020_04_22_16_09_25_408.jpg,right_2020_04_22_16_09_25_408.jpg,0,1,0,30.18959
center_2020_04_22_16_09_25_492.jpg,left_2020_04_22_16_09_25_492.jpg,right_2020_04_22_16_09_25_492.jpg,0,1,0,30.18963
center_2020_04_22_16_09_25_582.jpg,left_2020_04_22_16_09_25_582.jpg,right_2020_04_22_16_09_25_582.jpg,0,1,0,30.19075
center_2020_04_22_16_09_25_683.jpg,left_2020_04_22_16_09_25_683.jpg,right_2020_04_22_16_09_25_683.jpg,-0.25,1,0,30.17095
center_2020_04_22_16_09_25_797.jpg,left_2020_04_22_16_09_25_797.jpg,right_2020_04_22_16_09_25_797.jpg,0,1,0,30.19083
center_2020_04_22_16_09_25_892.jpg,left_2020_04_22_16_09_25_892.jpg,right_2020_04_22_16_09_25_892.jpg,0,1,0,30.18448
center_2020_04_22_16_09_25_970.jpg,left_2020_04_22_16_09_25_970.jpg,right_2020_04_22_16_09_25_970.jpg,0,1,0,30.19048
center_2020_04_22_16_09_26_068.jpg,left_2020_04_22_16_09_26_068.jpg,right_2020_04_22_16_09_26_068.jpg,0.25,1,0,30.17224
center_2020_04_22_16_09_26_181.jpg,left_2020_04_22_16_09_26_181.jpg,right_2020_04_22_16_09_26_181.jpg,0.3292719,1,0,30.17428
center_2020_04_22_16_09_26_291.jpg,left_2020_04_22_16_09_26_291.jpg,right_2020_04_22_16_09_26_291.jpg,0,1,0,30.1881
center_2020_04_22_16_09_26_386.jpg,left_2020_04_22_16_09_26_386.jpg,right_2020_04_22_16_09_26_386.jpg,0,1,0,30.18845
center_2020_04_22_16_09_26_470.jpg,left_2020_04_22_16_09_26_470.jpg,right_2020_04_22_16_09_26_470.jpg,0,1,0,30.1904
center_2020_04_22_16_09_26_546.jpg,left_2020_04_22_16_09_26_546.jpg,right_2020_04_22_16_09_26_546.jpg,0,1,0,30.21069
center_2020_04_22_16_09_26_631.jpg,left_2020_04_22_16_09_26_631.jpg,right_2020_04_22_16_09_26_631.jpg,-0.15,1,0,30.17044
center_2020_04_22_16_09_26_731.jpg,left_2020_04_22_16_09_26_731.jpg,right_2020_04_22_16_09_26_731.jpg,-0.1459884,1,0,30.1875
center_2020_04_22_16_09_26_841.jpg,left_2020_04_22_16_09_26_841.jpg,right_2020_04_22_16_09_26_841.jpg,0,1,0,30.19191
center_2020_04_22_16_09_26_946.jpg,left_2020_04_22_16_09_26_946.jpg,right_2020_04_22_16_09_26_946.jpg,0,1,0,30.19982
center_2020_04_22_16_09_27_045.jpg,left_2020_04_22_16_09_27_045.jpg,right_2020_04_22_16_09_27_045.jpg,0,1,0,30.21667
center_2020_04_22_16_09_27_144.jpg,left_2020_04_22_16_09_27_144.jpg,right_2020_04_22_16_09_27_144.jpg,0,1,0,30.18897
center_2020_04_22_16_09_27_253.jpg,left_2020_04_22_16_09_27_253.jpg,right_2020_04_22_16_09_27_253.jpg,0,1,0,30.19074
center_2020_04_22_16_09_27_352.jpg,left_2020_04_22_16_09_27_352.jpg,right_2020_04_22_16_09_27_352.jpg,0,1,0,30.19156
center_2020_04_22_16_09_27_445.jpg,left_2020_04_22_16_09_27_445.jpg,right_2020_04_22_16_09_27_445.jpg,0,1,0,30.19145
center_2020_04_22_16_09_27_539.jpg,left_2020_04_22_16_09_27_539.jpg,right_2020_04_22_16_09_27_539.jpg,0,1,0,30.19099
center_2020_04_22_16_09_27_625.jpg,left_2020_04_22_16_09_27_625.jpg,right_2020_04_22_16_09_27_625.jpg,0,1,0,30.19177
center_2020_04_22_16_09_27_732.jpg,left_2020_04_22_16_09_27_732.jpg,right_2020_04_22_16_09_27_732.jpg,0,1,0,30.19116
center_2020_04_22_16_09_27_825.jpg,left_2020_04_22_16_09_27_825.jpg,right_2020_04_22_16_09_27_825.jpg,0,1,0,30.19042
center_2020_04_22_16_09_27_920.jpg,left_2020_04_22_16_09_27_920.jpg,right_2020_04_22_16_09_27_920.jpg,0,1,0,30.1909
center_2020_04_22_16_09_28_018.jpg,left_2020_04_22_16_09_28_018.jpg,right_2020_04_22_16_09_28_018.jpg,0,1,0,30.19038
center_2020_04_22_16_09_28_146.jpg,left_2020_04_22_16_09_28_146.jpg,right_2020_04_22_16_09_28_146.jpg,0.3,1,0,30.16903
center_2020_04_22_16_09_28_240.jpg,left_2020_04_22_16_09_28_240.jpg,right_2020_04_22_16_09_28_240.jpg,0.09841408,1,0,30.19169
center_2020_04_22_16_09_28_362.jpg,left_2020_04_22_16_09_28_362.jpg,right_2020_04_22_16_09_28_362.jpg,0,1,0,30.19022
center_2020_04_22_16_09_28_447.jpg,left_2020_04_22_16_09_28_447.jpg,right_2020_04_22_16_09_28_447.jpg,0,1,0,30.19046
center_2020_04_22_16_09_28_539.jpg,left_2020_04_22_16_09_28_539.jpg,right_2020_04_22_16_09_28_539.jpg,0,1,0,30.19051
center_2020_04_22_16_09_28_612.jpg,left_2020_04_22_16_09_28_612.jpg,right_2020_04_22_16_09_28_612.jpg,0,1,0,30.19075
center_2020_04_22_16_09_28_704.jpg,left_2020_04_22_16_09_28_704.jpg,right_2020_04_22_16_09_28_704.jpg,-0.1,1,0,30.18796
center_2020_04_22_16_09_28_795.jpg,left_2020_04_22_16_09_28_795.jpg,right_2020_04_22_16_09_28_795.jpg,-0.35,1,0,30.16393
center_2020_04_22_16_09_28_901.jpg,left_2020_04_22_16_09_28_901.jpg,right_2020_04_22_16_09_28_901.jpg,-0.08843885,1,0,30.19122
center_2020_04_22_16_09_28_993.jpg,left_2020_04_22_16_09_28_993.jpg,right_2020_04_22_16_09_28_993.jpg,0,1,0,30.19114
center_2020_04_22_16_09_29_096.jpg,left_2020_04_22_16_09_29_096.jpg,right_2020_04_22_16_09_29_096.jpg,0,1,0,30.19023
center_2020_04_22_16_09_29_198.jpg,left_2020_04_22_16_09_29_198.jpg,right_2020_04_22_16_09_29_198.jpg,0,1,0,30.19128
center_2020_04_22_16_09_29_265.jpg,left_2020_04_22_16_09_29_265.jpg,right_2020_04_22_16_09_29_265.jpg,0,1,0,30.18973
center_2020_04_22_16_09_29_362.jpg,left_2020_04_22_16_09_29_362.jpg,right_2020_04_22_16_09_29_362.jpg,0,1,0,30.19024
center_2020_04_22_16_09_29_460.jpg,left_2020_04_22_16_09_29_460.jpg,right_2020_04_22_16_09_29_460.jpg,0,1,0,30.19031
center_2020_04_22_16_09_29_566.jpg,left_2020_04_22_16_09_29_566.jpg,right_2020_04_22_16_09_29_566.jpg,0.1,1,0,30.18769
center_2020_04_22_16_09_29_658.jpg,left_2020_04_22_16_09_29_658.jpg,right_2020_04_22_16_09_29_658.jpg,0.1540104,1,0,30.18879
center_2020_04_22_16_09_29_754.jpg,left_2020_04_22_16_09_29_754.jpg,right_2020_04_22_16_09_29_754.jpg,0,1,0,30.18994
center_2020_04_22_16_09_29_859.jpg,left_2020_04_22_16_09_29_859.jpg,right_2020_04_22_16_09_29_859.jpg,0,1,0,30.19024
center_2020_04_22_16_09_29_955.jpg,left_2020_04_22_16_09_29_955.jpg,right_2020_04_22_16_09_29_955.jpg,0,1,0,30.19091
center_2020_04_22_16_09_30_048.jpg,left_2020_04_22_16_09_30_048.jpg,right_2020_04_22_16_09_30_048.jpg,0,1,0,30.18978
center_2020_04_22_16_09_30_157.jpg,left_2020_04_22_16_09_30_157.jpg,right_2020_04_22_16_09_30_157.jpg,0.15,1,0,30.18502
center_2020_04_22_16_09_30_256.jpg,left_2020_04_22_16_09_30_256.jpg,right_2020_04_22_16_09_30_256.jpg,0.191262,1,0,30.1876
center_2020_04_22_16_09_30_366.jpg,left_2020_04_22_16_09_30_366.jpg,right_2020_04_22_16_09_30_366.jpg,0,1,0,30.18935
center_2020_04_22_16_09_30_468.jpg,left_2020_04_22_16_09_30_468.jpg,right_2020_04_22_16_09_30_468.jpg,0,1,0,30.19
center_2020_04_22_16_09_30_572.jpg,left_2020_04_22_16_09_30_572.jpg,right_2020_04_22_16_09_30_572.jpg,0,1,0,30.1902
center_2020_04_22_16_09_30_679.jpg,left_2020_04_22_16_09_30_679.jpg,right_2020_04_22_16_09_30_679.jpg,0,1,0,30.19014
center_2020_04_22_16_09_30_774.jpg,left_2020_04_22_16_09_30_774.jpg,right_2020_04_22_16_09_30_774.jpg,0,1,0,30.19025
center_2020_04_22_16_09_30_870.jpg,left_2020_04_22_16_09_30_870.jpg,right_2020_04_22_16_09_30_870.jpg,0,1,0,30.19018
center_2020_04_22_16_09_30_951.jpg,left_2020_04_22_16_09_30_951.jpg,right_2020_04_22_16_09_30_951.jpg,0,1,0,30.19016
center_2020_04_22_16_09_31_042.jpg,left_2020_04_22_16_09_31_042.jpg,right_2020_04_22_16_09_31_042.jpg,0,1,0,30.19019
center_2020_04_22_16_09_31_138.jpg,left_2020_04_22_16_09_31_138.jpg,right_2020_04_22_16_09_31_138.jpg,0,1,0,30.19045
center_2020_04_22_16_09_31_232.jpg,left_2020_04_22_16_09_31_232.jpg,right_2020_04_22_16_09_31_232.jpg,0,1,0,30.19029
center_2020_04_22_16_09_31_327.jpg,left_2020_04_22_16_09_31_327.jpg,right_2020_04_22_16_09_31_327.jpg,0,1,0,30.19014
center_2020_04_22_16_09_31_439.jpg,left_2020_04_22_16_09_31_439.jpg,right_2020_04_22_16_09_31_439.jpg,-0.3,1,0,30.16879
center_2020_04_22_16_09_31_528.jpg,left_2020_04_22_16_09_31_528.jpg,right_2020_04_22_16_09_31_528.jpg,-0.06373259,1,0,30.1909
center_2020_04_22_16_09_31_618.jpg,left_2020_04_22_16_09_31_618.jpg,right_2020_04_22_16_09_31_618.jpg,0,1,0,30.18982
center_2020_04_22_16_09_31_719.jpg,left_2020_04_22_16_09_31_719.jpg,right_2020_04_22_16_09_31_719.jpg,0,1,0,30.19044
center_2020_04_22_16_09_31_824.jpg,left_2020_04_22_16_09_31_824.jpg,right_2020_04_22_16_09_31_824.jpg,0,1,0,30.19024
center_2020_04_22_16_09_31_904.jpg,left_2020_04_22_16_09_31_904.jpg,right_2020_04_22_16_09_31_904.jpg,-0.2,1,0,30.17942
center_2020_04_22_16_09_31_999.jpg,left_2020_04_22_16_09_31_999.jpg,right_2020_04_22_16_09_31_999.jpg,-0.218097,1,0,30.18438
center_2020_04_22_16_09_32_098.jpg,left_2020_04_22_16_09_32_098.jpg,right_2020_04_22_16_09_32_098.jpg,0,1,0,30.18943
center_2020_04_22_16_09_32_197.jpg,left_2020_04_22_16_09_32_197.jpg,right_2020_04_22_16_09_32_197.jpg,0,1,0,30.18989
center_2020_04_22_16_09_32_293.jpg,left_2020_04_22_16_09_32_293.jpg,right_2020_04_22_16_09_32_293.jpg,0,1,0,30.19028
center_2020_04_22_16_09_32_387.jpg,left_2020_04_22_16_09_32_387.jpg,right_2020_04_22_16_09_32_387.jpg,0,1,0,30.19016
center_2020_04_22_16_09_32_482.jpg,left_2020_04_22_16_09_32_482.jpg,right_2020_04_22_16_09_32_482.jpg,-0.1,1,0,30.188
center_2020_04_22_16_09_32_587.jpg,left_2020_04_22_16_09_32_587.jpg,right_2020_04_22_16_09_32_587.jpg,-0.2038026,1,0,30.18427
center_2020_04_22_16_09_32_674.jpg,left_2020_04_22_16_09_32_674.jpg,right_2020_04_22_16_09_32_674.jpg,0,1,0,30.18963
center_2020_04_22_16_09_32_778.jpg,left_2020_04_22_16_09_32_778.jpg,right_2020_04_22_16_09_32_778.jpg,0,1,0,30.19142
center_2020_04_22_16_09_32_865.jpg,left_2020_04_22_16_09_32_865.jpg,right_2020_04_22_16_09_32_865.jpg,0,1,0,30.18947
center_2020_04_22_16_09_32_965.jpg,left_2020_04_22_16_09_32_965.jpg,right_2020_04_22_16_09_32_965.jpg,0,1,0,30.1919
center_2020_04_22_16_09_33_058.jpg,left_2020_04_22_16_09_33_058.jpg,right_2020_04_22_16_09_33_058.jpg,-0.25,1,0,30.17459
center_2020_04_22_16_09_33_148.jpg,left_2020_04_22_16_09_33_148.jpg,right_2020_04_22_16_09_33_148.jpg,-0.2702814,1,0,30.18197
center_2020_04_22_16_09_33_242.jpg,left_2020_04_22_16_09_33_242.jpg,right_2020_04_22_16_09_33_242.jpg,0,1,0,30.18801
center_2020_04_22_16_09_33_339.jpg,left_2020_04_22_16_09_33_339.jpg,right_2020_04_22_16_09_33_339.jpg,-0.1,1,0,30.18863
center_2020_04_22_16_09_33_426.jpg,left_2020_04_22_16_09_33_426.jpg,right_2020_04_22_16_09_33_426.jpg,-0.3,1,0,30.17352
